1108,103.21,75.96,653.8,130.56,0.83,-1,0,1,-2.24,0.6
1109,103.65,75.55,1396,455.53,0.31,-1,0,1,-3.09,0.69
1112,102.96,75.44,473.31,331.75,0.53,-1,0,1,2.45,0.48
1113,103.43,75.54,1254,387.1,0.36,-1,0,1,-2.91,0.59
1116,102.91,75.81,875.32,178.88,0.69,-1,0,1,-3.1,0.71
1118,103.6,75.63,1560,354.71,0.34,-1,0,1,2.5,0.99
1119,102.64,75.85,799.29,0,1.34,-1,0,1,2.39,0.67
1120,103.07,75.34,752.54,0,1.06,-1,0,1,0.28,0.51
1121,103.09,75.85,803.98,0,1.01,-1,0,1,0.88,0.19
1122,103.05,76.03,751.62,0,1.13,-1,0,1,2.4,0.14
1123,102.92,76.09,429.85,300.1,0.6,-1,0,1,-0.25,0.32
1124,103.04,75.8,737.75,0,1.22,-1,0,1,-1.92,0.25
1125,103.07,75.55,1604,338.52,0.29,-1,0,1,-3.08,0.53
1127,102.55,75.66,1636,321.43,0.37,-1,0,1,-3,0.58
1128,103.13,75.57,1776,352.72,0.29,-1,0,1,3.13,0.47
1129,102.66,75.58,1557.65,406.42,0.32,-1,0,1,-0.25,0.32
1130,102.98,75.57,854.52,364.43,0.47,-1,0,1,2.38,0.27
1131,103.24,75.49,1566,334.8,0.35,-1,0,1,2.6,0.47
1133,103,75.9,820.22,0,1.1,-1,0,1,2.76,0.64
1134,102.99,75.26,727.96,136.34,1.01,-1,0,1,-0.45,0.36
1135,103.13,75.59,650.7,0,1.46,-1,0,1,3.08,0.68
1136,103.63,76.04,688.59,349.56,0.54,-1,0,1,-2.74,0.63
1137,103.14,75.65,840.4,0,1.13,-1,0,1,-2.94,0.87
1138,103.56,76.41,1172,427.45,0.31,-1,0,1,0.5,0.93
1139,103.28,75.53,1482,426.56,0.31,-1,0,1,2.39,0.05
1142,103.29,75.47,1846,379.92,0.35,-1,0,1,1.24,0.28
1143,103.44,75.71,1480.43,497.26,0.28,-1,0,1,0.03,0.12
1144,103.36,75.8,706.49,0,1.16,-1,0,1,2.92,0.41
1146,103.09,76.11,392.54,350.41,0.62,-1,0,1,3.06,0.51
1147,103.33,75.66,2072.37,381.7,0.32,-1,0,1,1.92,0.23
1148,103.24,75.87,642.06,229.74,0.79,-1,0,1,-1.53,0.18
1149,103.11,75.74,783.66,223.62,0.77,-1,0,1,2.78,0.3
1150,102.89,75.95,710.12,407.53,0.56,-1,0,1,2.13,0.74
1151,103.21,75.28,617.58,0,1.99,-1,0,1,1.7,0.46
1152,103.46,75.67,1598,338.55,0.36,-1,0,1,2.32,0.78
1153,102.76,76,388.91,400.53,0.66,-1,0,1,2.72,0.63
1154,102.95,75.4,590.51,0,1.73,-1,0,1,-0.28,0.26
1155,102.98,75.66,731.23,374.14,0.44,-1,0,1,2.99,0.37
1156,103.12,76,730.7,0,1.15,-1,0,1,2.76,0.62
1157,102.8,75.47,1494,404.86,0.3,-1,0,1,-2.97,0.63
1158,103.3,75.85,346.91,300.8,0.8,-1,0,1,NaN,0.32
1159,103.08,75.61,2666,339.58,0.28,-1,0,1,NaN,NaN
