1869,150.65,132.89,797.6,176.98,0.74,-1,0,1,2.24,0.09
1870,150.57,132.85,738.29,297,0.6,-1,0,1,-3.02,0.43
1872,150.93,132.63,598.88,140.86,0.88,-1,0,1,-1.39,0.41
1875,150.55,132.8,677.21,0,1.25,-1,0,1,2.29,0.53
1876,150.68,133.31,662.45,0,1.24,-1,0,1,2.58,0.53
1877,150.21,133.07,760.17,0.81,1.15,-1,0,1,2.54,0.56
1878,150.76,133.02,740.97,241.85,0.55,-1,0,1,0.25,0.5
1880,150.38,133.34,705.38,280.18,0.54,-1,0,1,2.4,0.22
1881,150.18,133.43,947.84,394.61,0.32,-1,0,1,2.3,0.88
1885,150.51,132.61,1324,329.92,0.38,-1,0,1,0.22,0.19
1887,150.6,132.78,694.52,256.06,0.67,-1,0,1,-2.45,0.72
1888,150.77,133.49,1894,377.69,0.34,-1,0,1,-2.01,0.56
1889,151.02,132.98,919.79,0,0.96,-1,0,1,2.91,0.35
1890,150.67,132.98,847.89,123.08,0.87,-1,0,1,0.47,0.06
1891,150.73,132.96,836.45,0,1.07,-1,0,1,-1.16,0.25
1892,150.97,133.03,667.93,0,1.15,-1,0,1,-2.97,0.77
1894,151.44,132.42,976.18,406.04,0.4,-1,0,1,-2.96,0.94
1895,150.74,133.05,726.76,196.48,0.72,-1,0,1,-1.56,0.19
1897,150.9,132.95,747.58,96.03,0.81,-1,0,1,-2.83,0.1
1898,150.85,132.86,669.16,260.6,0.65,-1,0,1,2.9,0.66
1899,151,133.51,1406,396.24,0.27,-1,0,-1,3.07,0.93
1900,150.58,132.68,2006,365.99,0.35,-1,0,1,1.5,0.65
1901,150.91,133.24,653.88,0,1.33,-1,0,1,1.34,0.28
1902,150.69,133.4,2330.01,358.77,0.35,-1,0,1,-2.69,0.17
1903,150.56,133.28,1431.53,359.17,0.32,-1,0,1,-2.52,0.4
1904,150.71,133.65,650.92,0,1.26,-1,0,1,-2.34,0.64
1905,150.86,133.03,637.42,0,1.29,-1,0,1,-3.09,0.36
1906,150.55,133.22,1486,381.43,0.3,-1,0,1,-3.12,0.47
1907,150.96,133,663.22,315.1,0.51,-1,0,1,2.94,0.35
1908,150.65,133.15,661.53,277.1,0.64,-1,0,1,-2.8,0.2
1909,150.81,133.03,704.45,266.55,0.65,-1,0,1,-2.3,0.62
1910,150.22,133.22,621.01,184.7,0.9,-1,0,1,-1.17,0.28
1911,150.47,133.36,1454,338.18,0.36,-1,0,1,-2.54,0.44
1912,150.82,133.1,898.9,0,0.93,-1,0,1,-2.83,0.33
1913,150.5,133.11,642.48,311.28,0.55,-1,0,1,-2.71,0.44
1915,150.92,133.23,776.47,0,1.07,-1,0,1,-1.78,0.05
1916,150.88,133.19,889.37,0,1.02,-1,0,1,3.03,0.84
1917,150.48,133.93,657.67,264.07,0.62,-1,0,1,-0.58,0.78
1918,150.77,133.2,712.67,0,1.19,-1,0,1,-1.91,0.7
1919,150.63,132.52,1424,372.42,0.36,-1,0,1,-0.99,0.05
1920,150.59,132.54,1560,320.43,0.41,-1,0,1,-0.91,0.49
1921,150.57,133.03,1798,391.97,0.27,-1,0,1,3.1,0.48
1922,150.93,133.34,526.96,247.53,0.78,-1,0,1,0.51,0.29
1923,150.7,133.16,624.66,312.78,0.54,-1,0,1,-2.99,0.32
1924,150.58,132.86,679.24,0,1.27,-1,0,1,3.07,0.79
1925,150.77,133.63,501.86,400.12,0.53,-1,0,1,-3.04,1.08
