798,178.37,88.55,256.42,5909,0,0
799,178.37,88.55,256.42,6241,152,152
800,178.37,88.55,256.42,6317,94,94
801,178.37,88.55,256.42,6161,135,135
802,178.37,88.55,256.42,6318,121,121
803,178.37,88.55,256.42,6068,61,61
804,178.37,88.55,256.42,6248,103,103
805,178.37,88.55,256.42,5967,103,103
806,178.37,88.55,256.42,6595,376,376
807,178.37,88.55,256.42,5964,89,89
808,178.37,88.55,256.42,5555,0,0
809,178.37,88.55,256.42,5666,0,0
810,178.37,88.55,256.42,5762,0,0
811,178.37,88.55,256.42,5324,0,0
812,178.37,88.55,256.42,5888,71,71
813,178.37,88.55,256.42,5897,122,122
814,178.37,88.55,256.42,5785,4,4
815,178.37,88.55,256.42,5817,130,130
816,178.37,88.55,256.42,5958,0,0
817,178.37,88.55,256.42,6199,152,152
818,178.37,88.55,256.42,6383,346,346
819,178.37,88.55,256.42,6429,322,322
820,178.37,88.55,256.42,5887,0,0
821,178.37,88.55,256.42,5496,0,0
822,178.37,88.55,256.42,5990,39,39
823,178.37,88.55,256.42,5871,75,75
824,178.37,88.55,256.42,5876,0,0
825,178.37,88.55,256.42,6310,153,153
826,178.37,88.55,256.42,6465,129,129
827,178.37,88.55,256.42,6019,100,100
828,178.37,88.55,256.42,6191,125,125
829,178.37,88.55,256.42,6562,183,183
830,178.37,88.55,256.42,5714,0,0
831,178.37,88.55,256.42,5397,0,0
832,178.37,88.55,256.42,6248,188,188
833,178.37,88.55,256.42,5630,0,0
834,178.37,88.55,256.42,6036,72,72
835,178.37,88.55,256.42,6840,314,314
836,178.37,88.55,256.42,6323,217,217
837,178.37,88.55,256.42,5919,0,0
838,178.37,88.55,256.42,5710,70,70
839,178.37,88.55,256.42,6365,183,183
840,178.37,88.55,256.42,6039,99,99
841,178.37,88.55,256.42,6065,109,109
842,178.37,88.55,256.42,5603,0,0
843,178.37,88.55,256.42,5875,75,75
844,178.37,88.55,256.42,6878,448,448
845,178.37,88.55,256.42,5876,0,0
846,178.37,88.55,256.42,5592,0,0
847,178.37,88.55,256.42,6128,57,57
848,178.37,88.55,256.42,5857,21,21
849,178.37,88.55,256.42,6461,333,333
850,178.37,88.55,256.42,5819,47,47
851,178.37,88.55,256.42,5138,0,0
852,178.37,88.55,256.42,5532,0,0
853,178.37,88.55,256.42,5670,0,0
854,178.37,88.55,256.42,5794,0,0
855,178.37,88.55,256.42,5771,83,83
856,178.37,88.55,256.42,5546,0,0
857,178.37,88.55,256.42,5829,29,29
858,178.37,88.55,256.42,6388,205,205
859,178.37,88.55,256.42,5577,0,0
860,178.37,88.55,256.42,6151,132,132
861,178.37,88.55,256.42,6312,270,270
862,178.37,88.55,256.42,5597,0,0
863,178.37,88.55,256.42,5727,78,78
864,178.37,88.55,256.42,6379,325,325
865,178.37,88.55,256.42,5383,0,0
866,178.37,88.55,256.42,6415,180,180
867,178.37,88.55,256.42,6541,336,336
868,178.37,88.55,256.42,6313,254,254
869,178.37,88.55,256.42,6143,55,55
870,178.37,88.55,256.42,6024,64,64
871,178.37,88.55,256.42,5816,141,141
872,178.37,88.55,256.42,5630,0,0
873,178.37,88.55,256.42,5325,0,0
874,178.37,88.55,256.42,5621,0,0
875,178.37,88.55,256.42,5888,88,88
876,178.37,88.55,256.42,6398,442,442
877,178.37,88.55,256.42,5901,147,147
878,178.37,88.55,256.42,6017,54,54
879,178.37,88.55,256.42,5663,0,0
880,178.37,88.55,256.42,5775,3,3
881,178.37,88.55,256.42,5794,100,100
882,178.37,88.55,256.42,5380,0,0
883,178.37,88.55,256.42,5408,0,0
884,178.37,88.55,256.42,6684,341,341
885,178.37,88.55,256.42,5517,0,0
886,178.37,88.55,256.42,5189,0,0
887,178.37,88.55,256.42,5460,0,0
888,178.37,88.55,256.42,6061,127,127
889,178.37,88.55,256.42,5863,76,76
890,178.37,88.55,256.42,5926,154,154
891,178.37,88.55,256.42,6237,270,270
892,178.37,88.55,256.42,5141,0,0
893,178.37,88.55,256.42,6265,160,160
894,178.37,88.55,256.42,5922,52,52
895,178.37,88.55,256.42,5673,114,114
896,178.37,88.55,256.42,5905,156,156
897,178.37,88.55,256.42,6038,211,211
