333,149.52,72.12,1750.46,367.06,0.47,-1,0,1,-3.04,0.29
334,149.65,71.86,998.17,219.01,0.83,-1,0,1,0.9,0.21
335,149.54,72.04,1000.69,0,1.06,-1,0,1,2.28,0.24
336,149.3,72.06,2891.13,130.08,0.77,-1,0,1,-2.41,0.12
337,149.37,71.96,1320.61,381.42,0.67,-1,0,1,-2.78,0.29
338,149.08,72.03,826.98,418.69,0.61,-1,0,1,0.96,0.5
339,149.58,72.09,917.27,0,1.05,-1,0,1,2.55,0.31
340,149.73,72.36,627.95,462.53,0.7,-1,0,1,3.04,0.64
341,149.16,72.06,1678.17,0,0.83,-1,0,1,-2,0.53
342,149.66,72.26,669.49,445.03,0.8,-1,0,1,-1.35,0.35
343,149.64,71.9,916.58,318.88,0.76,-1,0,1,-1.25,0.13
344,149.51,71.88,1098.91,267.39,0.71,-1,0,1,-2.27,0.25
345,149.39,72.1,1222.67,0,1.08,-1,0,1,2.87,0.15
346,149.54,72.07,1174.6,409.85,0.65,-1,0,1,3.13,0.21
347,149.35,72.17,871.23,279.66,0.82,-1,0,1,1.97,0.15
348,149.49,72.1,1566.1,346.26,0.61,-1,0,1,3.11,0.39
349,149.52,72.49,1022.03,532.78,0.52,-1,0,1,-2.56,0.68
350,149.44,71.81,1089.8,338.06,0.78,-1,0,1,-1.75,0.17
351,149.37,71.96,1003.75,0,1.19,-1,0,1,2.22,0.15
352,149.52,72,827.43,357.82,0.69,-1,0,1,2.49,0.19
353,149.36,72.12,2143.19,0,0.9,-1,0,1,-0.84,0.12
354,149.39,72.01,1507.43,0,0.89,-1,0,1,-2.17,0.06
355,149.36,71.95,1660.83,323.56,0.67,-1,0,1,-2.43,0.16
356,149.29,72.1,1372.21,155.17,0.75,-1,0,1,-1.05,0.3
357,149.57,71.97,1008.57,386.95,0.71,-1,0,1,1.95,0.17
358,149.58,71.8,921.7,296.6,0.86,-1,0,1,2.89,0.25
359,149.81,71.92,1228.12,0,0.93,-1,0,1,-1.34,0.39
360,149.42,71.83,1102.32,83.84,1.03,-1,0,1,-1.58,0.09
361,149.39,71.92,1622.37,185.9,0.67,-1,0,1,1.88,0.21
362,149.57,72,1087.46,241.69,0.92,-1,0,1,-2.77,0.18
363,149.45,72.13,1479.31,315.86,0.75,-1,0,1,-2.08,0.27
364,149.7,72.01,1413.39,0,0.92,-1,0,1,-1.72,0.24
365,149.5,71.88,1561.42,449.17,0.51,-1,0,1,-2.74,0.37
366,149.34,72.21,882.75,0,1.4,-1,0,1,2.66,0.5
367,149.71,71.88,1010.26,0,1.39,-1,0,1,2.95,0.26
