51,50.75,165.07,302.51,5707,0,0
52,50.75,165.07,302.51,5096,0,0
53,50.75,165.07,302.51,5301,0,0
54,50.75,165.07,302.51,5465,0,0
55,50.75,165.07,302.51,5977,0,0
56,50.75,165.07,302.51,5451,0,0
57,50.75,165.07,302.51,6177,0,0
58,50.75,165.07,302.51,5235,0,0
59,50.75,165.07,302.51,5180,0,0
60,50.75,165.07,302.51,5727,0,0
61,50.75,165.07,302.51,5398,0,0
62,50.75,165.07,302.51,5704,0,0
63,50.75,165.07,302.51,5519,0,0
64,50.75,165.07,302.51,5648,0,0
65,50.75,165.07,302.51,5933,0,0
66,50.75,165.07,302.51,5770,0,0
67,50.75,165.07,302.51,5295,0,0
68,50.75,165.07,302.51,5444,0,0
69,50.75,165.07,302.51,5562,0,0
70,50.75,165.07,302.51,5507,0,0
71,50.75,165.07,302.51,5724,0,0
72,50.75,165.07,302.51,5738,0,0
73,50.75,165.07,302.51,6455,0,0
74,50.75,165.07,302.51,6024,0,0
75,50.75,165.07,302.51,6076,62,62
76,50.75,165.07,302.51,5880,0,0
77,50.75,165.07,302.51,5468,0,0
78,50.75,165.07,302.51,5588,0,0
79,50.75,165.07,302.51,5314,0,0
80,50.75,165.07,302.51,5764,0,0
81,50.75,165.07,302.51,5552,0,0
82,50.75,165.07,302.51,4993,0,0
83,50.75,165.07,302.51,5703,0,0
84,50.75,165.07,302.51,5354,0,0
85,50.75,165.07,302.51,5295,0,0
86,50.75,165.07,302.51,5805,0,0
87,50.75,165.07,302.51,5726,0,0
88,50.75,165.07,302.51,5279,0,0
89,50.75,165.07,302.51,5610,0,0
90,50.75,165.07,302.51,5575,0,0
91,50.75,165.07,302.51,5618,0,0
92,50.75,165.07,302.51,5135,0,0
93,50.75,165.07,302.51,5602,0,0
94,50.75,165.07,302.51,5254,0,0
95,50.75,165.07,302.51,5329,0,0
96,50.75,165.07,302.51,5592,0,0
97,50.75,165.07,302.51,6112,0,0
98,50.75,165.07,302.51,5160,0,0
99,50.75,165.07,302.51,5490,0,0
100,50.75,165.07,302.51,4961,0,0
101,50.75,165.07,302.51,5892,0,0
102,50.75,165.07,302.51,5793,19,19
103,50.75,165.07,302.51,5295,0,0
104,50.75,165.07,302.51,5827,0,0
105,50.75,165.07,302.51,5292,0,0
106,50.75,165.07,302.51,5666,0,0
107,50.75,165.07,302.51,5553,0,0
108,50.75,165.07,302.51,5804,0,0
109,50.75,165.07,302.51,4891,0,0
110,50.75,165.07,302.51,5482,0,0
111,50.75,165.07,302.51,5682,0,0
112,50.75,165.07,302.51,5910,0,0
113,50.75,165.07,302.51,6101,124,124
114,50.75,165.07,302.51,5201,0,0
115,50.75,165.07,302.51,5618,0,0
116,50.75,165.07,302.51,5553,0,0
117,50.75,165.07,302.51,5786,0,0
118,50.75,165.07,302.51,5415,0,0
119,50.75,165.07,302.51,5262,0,0
120,50.75,165.07,302.51,5706,1,1
121,50.75,165.07,302.51,5234,0,0
122,50.75,165.07,302.51,4912,0,0
123,50.75,165.07,302.51,5598,0,0
124,50.75,165.07,302.51,5465,0,0
125,50.75,165.07,302.51,5852,0,0
126,50.75,165.07,302.51,5527,0,0
127,50.75,165.07,302.51,5892,0,0
128,50.75,165.07,302.51,5889,60,60
129,50.75,165.07,302.51,5772,0,0
130,50.75,165.07,302.51,5793,0,0
131,50.75,165.07,302.51,5634,0,0
132,50.75,165.07,302.51,5529,0,0
133,50.75,165.07,302.51,5016,0,0
134,50.75,165.07,302.51,5025,0,0
135,50.75,165.07,302.51,5715,0,0
136,50.75,165.07,302.51,6016,36,36
137,50.75,165.07,302.51,5732,0,0
138,50.75,165.07,302.51,5902,0,0
139,50.75,165.07,302.51,6128,49,49
140,50.75,165.07,302.51,4435,0,0
141,50.75,165.07,302.51,5293,0,0
142,50.75,165.07,302.51,5023,0,0
143,50.75,165.07,302.51,6152,0,0
144,50.75,165.07,302.51,5544,0,0
145,50.75,165.07,302.51,5940,0,0
146,50.75,165.07,302.51,5373,0,0
147,50.75,165.07,302.51,4933,0,0
148,50.75,165.07,302.51,5146,0,0
149,50.75,165.07,302.51,5263,0,0
150,50.75,165.07,302.51,5073,0,0
151,50.75,165.07,302.51,5788,0,0
152,50.75,165.07,302.51,5256,0,0
153,50.75,165.07,302.51,5271,0,0
154,50.75,165.07,302.51,6206,89,89
155,50.75,165.07,302.51,5649,0,0
156,50.75,165.07,302.51,5614,0,0
157,50.75,165.07,302.51,5310,0,0
158,50.75,165.07,302.51,5277,0,0
159,50.75,165.07,302.51,5627,0,0
160,50.75,165.07,302.51,5917,0,0
161,50.75,165.07,302.51,5539,0,0
162,50.75,165.07,302.51,6145,56,56
163,50.75,165.07,302.51,5935,0,0
164,50.75,165.07,302.51,5921,0,0
165,50.75,165.07,302.51,5305,0,0
166,50.75,165.07,302.51,5575,0,0
167,50.75,165.07,302.51,5581,0,0
168,50.75,165.07,302.51,5669,0,0
169,50.75,165.07,302.51,5395,0,0
170,50.75,165.07,302.51,6005,69,69
171,50.75,165.07,302.51,5407,0,0
172,50.75,165.07,302.51,5324,0,0
173,50.75,165.07,302.51,6110,98,98
174,50.75,165.07,302.51,5461,0,0
175,50.75,165.07,302.51,5152,0,0
176,50.75,165.07,302.51,5280,0,0
177,50.75,165.07,302.51,5944,0,0
178,50.75,165.07,302.51,5875,0,0
179,50.75,165.07,302.51,5565,0,0
180,50.75,165.07,302.51,5606,0,0
181,50.75,165.07,302.51,6046,0,0
182,50.75,165.07,302.51,5685,0,0
183,50.75,165.07,302.51,5824,0,0
184,50.75,165.07,302.51,5497,0,0
185,50.75,165.07,302.51,5399,0,0
186,50.75,165.07,302.51,5630,0,0
187,50.75,165.07,302.51,5262,0,0
188,50.75,165.07,302.51,5944,0,0
189,50.75,165.07,302.51,5417,0,0
190,50.75,165.07,302.51,5075,0,0
191,50.75,165.07,302.51,5598,0,0
192,50.75,165.07,302.51,5566,0,0
193,50.75,165.07,302.51,5689,0,0
194,50.75,165.07,302.51,5591,0,0
195,50.75,165.07,302.51,6178,0,0
196,50.75,165.07,302.51,5452,0,0
197,50.75,165.07,302.51,5539,0,0
198,50.75,165.07,302.51,5336,0,0
199,50.75,165.07,302.51,5453,0,0
200,50.75,165.07,302.51,6007,42,42
201,50.75,165.07,302.51,6305,165,165
202,50.75,165.07,302.51,5687,0,0
203,50.75,165.07,302.51,5485,0,0
204,50.75,165.07,302.51,5251,0,0
205,50.75,165.07,302.51,5365,0,0
206,50.75,165.07,302.51,5504,0,0
207,50.75,165.07,302.51,5575,0,0
208,50.75,165.07,302.51,5716,0,0
209,50.75,165.07,302.51,5896,0,0
210,50.75,165.07,302.51,5202,0,0
211,50.75,165.07,302.51,5086,0,0
212,50.75,165.07,302.51,5617,0,0
213,50.75,165.07,302.51,5554,0,0
214,50.75,165.07,302.51,5928,0,0
215,50.75,165.07,302.51,5608,0,0
216,50.75,165.07,302.51,5490,0,0
217,50.75,165.07,302.51,6029,81,81
218,50.75,165.07,302.51,5528,0,0
219,50.75,165.07,302.51,5555,0,0
220,50.75,165.07,302.51,5894,0,0
221,50.75,165.07,302.51,5183,0,0
222,50.75,165.07,302.51,5478,0,0
223,50.75,165.07,302.51,5883,0,0
224,50.75,165.07,302.51,6125,0,0
225,50.75,165.07,302.51,5969,0,0
226,50.75,165.07,302.51,5704,0,0
227,50.75,165.07,302.51,6053,53,53
228,50.75,165.07,302.51,6672,150,150
229,50.75,165.07,302.51,6167,82,82
230,50.75,165.07,302.51,5683,0,0
231,50.75,165.07,302.51,5572,0,0
232,50.75,165.07,302.51,6087,0,0
233,50.75,165.07,302.51,5266,0,0
234,50.75,165.07,302.51,5402,0,0
235,50.75,165.07,302.51,5502,0,0
236,50.75,165.07,302.51,5627,0,0
237,50.75,165.07,302.51,6258,260,260
238,50.75,165.07,302.51,5503,0,0
239,50.75,165.07,302.51,5937,0,0
240,50.75,165.07,302.51,6135,0,0
241,50.75,165.07,302.51,5321,0,0
242,50.75,165.07,302.51,5836,0,0
243,50.75,165.07,302.51,5384,0,0
244,50.75,165.07,302.51,5199,0,0
245,50.75,165.07,302.51,5227,0,0
246,50.75,165.07,302.51,6701,310,310
247,50.75,165.07,302.51,5595,0,0
248,50.75,165.07,302.51,5896,0,0
249,50.75,165.07,302.51,6107,1,1
250,50.75,165.07,302.51,6043,0,0
